date,dns,count
9/6/2023,telegramhaber.com,3
9/6/2023,televizyongazetesi.com,2
9/6/2023,tgrthaber.com.tr,21
9/6/2023,tigrishaber.com,1
9/6/2023,tokathaber.com.tr,5
9/6/2023,tolgaozbek.com,1
9/6/2023,trendbasket.net,3
9/6/2023,trthaber.com,87
9/6/2023,trtspor.com.tr,5
9/6/2023,tunagazete.com,1
9/6/2023,turkiyegazetesi.com.tr,17
9/6/2023,turkmmo.com,9
9/6/2023,tv100.com,3
9/6/2023,ufukgazetesi.net,2
9/6/2023,ulusal.com.tr,5
9/6/2023,usakgundem.com,1
9/6/2023,usakolay.com,4
9/6/2023,veteknoloji.net,3
9/6/2023,vitrinhaber.com,3
9/6/2023,webtekno.com,3
9/6/2023,yeniadimgazetesi.com,4
9/6/2023,yeniakit.com.tr,5
9/6/2023,yeniasir.com.tr,9
9/6/2023,yeniasya.com.tr,3
9/6/2023,yenicaggazetesi.com.tr,28
9/6/2023,yenigungazetesi.net,1
9/6/2023,yenisafak.com,33
9/6/2023,yerelingundemi.com,1
9/6/2023,yildirimgazetesi.com,2
9/6/2023,youtube.com,6
9/6/2023,yozgatcamlik.com,4
9/6/2023,yurtgazetesi.com.tr,3
9/7/2023,59.com.tr,1
9/7/2023,61medya.com,1
9/7/2023,61saat.com,2
9/7/2023,90min.com,1
9/7/2023,aa.com.tr,11
9/7/2023,abcgazetesi.com,12
9/7/2023,agos.com.tr,1
9/7/2023,ahaber.com.tr,33
9/7/2023,airporthaber.com,1
9/7/2023,ajansbesiktas.com,2
9/7/2023,ajansmanisa.com,6
9/7/2023,ajansspor.com,3
9/7/2023,akdeniztelgraf.com,4
9/7/2023,aksam.com.tr,14
9/7/2023,aksutvhaber.net,2
9/7/2023,al-ain.com,6
9/7/2023,alanyamedya.com,1
9/7/2023,aliaga.bel.tr,1
9/7/2023,aliagaekspres.com.tr,2
9/7/2023,anadolugazete.com.tr,9
9/7/2023,anadolugazetesi.com,1
9/7/2023,ardahanhaber.com.tr,2
9/7/2023,arti49.com,4
9/7/2023,aspor.com.tr,27
9/7/2023,aydindenge.com.tr,4
9/7/2023,aydinhedef.com.tr,3
9/7/2023,aydinlik.com.tr,14
9/7/2023,balkangunlugu.com.tr,1
9/7/2023,batmancagdas.com,1
9/7/2023,bbc.com,4
9/7/2023,beinsports.com.tr,20
9/7/2023,beyazgazete.com,24
9/7/2023,beyazperde.com,2
9/7/2023,bgazete.com.tr,8
9/7/2023,bilecik11.com,1
9/7/2023,bilgi.zone,1
9/7/2023,birgun.net,50
9/7/2023,bloomberght.com,9
9/7/2023,bogazgazetesi.com.tr,1
9/7/2023,bolugundem.com,3
9/7/2023,borsagundem.com.tr,1
9/7/2023,borsatek.com,2
9/7/2023,bursa.com,2
9/7/2023,bursadabugun.com,5
9/7/2023,bursahaber.com,1
9/7/2023,bursahakimiyet.com.tr,10
9/7/2023,bursaspordabugun.com,9
9/7/2023,bursasporluyuz.org,6
9/7/2023,cagdaskocaeli.com.tr,6
9/7/2023,canakkaleolay.com,5
9/7/2023,cnnturk.com,64
9/7/2023,coin-turk.com,1
9/7/2023,coinkolik.com,1
9/7/2023,cointelegraph.com,2
9/7/2023,cumhuriyet.com.tr,153
9/7/2023,defenceturk.net,2
9/7/2023,demokratkocaeli.com,7
9/7/2023,denizhaber.net,3
9/7/2023,dha.com.tr,8
9/7/2023,diken.com.tr,6
9/7/2023,diyadinnet.com,2
9/7/2023,diyanethaber.com.tr,6
9/7/2023,diyarbakir.bel.tr,2
9/7/2023,diyarbakirsoz.com,2
9/7/2023,diziler.com,2
9/7/2023,dogruhaber.com.tr,3
9/7/2023,dokuzeylul.com,14
9/7/2023,donanimhaber.com,19
9/7/2023,dunya.com,20
9/7/2023,edirnejethaber.com,1
9/7/2023,egedesonsoz.com,5
9/7/2023,elazighakimiyethaber.com,4
9/7/2023,elbistaninsesi.com,3
9/7/2023,emlak365.com,1
9/7/2023,ensonhaber.com,64
9/7/2023,ereglionder.com.tr,2
9/7/2023,eskisehir.net,2
9/7/2023,eurohoops.net,1
9/7/2023,eurosport.com.tr,3
9/7/2023,evrensel.net,10
9/7/2023,f5haber.com,1
9/7/2023,fanatik.com.tr,43
9/7/2023,finansgundem.com,1
9/7/2023,flasgazetesi.com.tr,2
9/7/2023,fortuneturkey.com,2
9/7/2023,fotomac.com.tr,86
9/7/2023,fotospor.com,2
9/7/2023,gazeteduvar.com.tr,47
9/7/2023,gazeteilksayfa.com,16
9/7/2023,gazeteoksijen.com,2
9/7/2023,gazetepusula.net,3
9/7/2023,gazetevatan.com,6
9/7/2023,gazeteyenigun.com.tr,16
9/7/2023,gecce.com.tr,1
9/7/2023,gercekgundem.com,8
9/7/2023,gorunumgazetesi.com.tr,1
9/7/2023,gumushane.gen.tr,2
9/7/2023,gunebakis.com.tr,6
9/7/2023,gunhaber.com.tr,1
9/7/2023,gzt.com,1
9/7/2023,haber16.com,1
9/7/2023,haber3.com,2
9/7/2023,haber61.net,6
9/7/2023,haber7.com,54
9/7/2023,haberdairesi.com,1
9/7/2023,habereguven.com,4
9/7/2023,habergazetesi.com.tr,5
9/7/2023,haberglobal.com.tr,15
9/7/2023,haberizlenim.com,3
9/7/2023,haberler.com,254
9/7/2023,haberlerankara.com,6
9/7/2023,haberlisin.com,5
9/7/2023,haberts.com,1
9/7/2023,haberturk.com,187
9/7/2023,habervakti.com,1
9/7/2023,halk54.com,1
9/7/2023,halkaarz.net,8
9/7/2023,halkinhabercisi.com,1
9/7/2023,halkinsesi.com.tr,5
9/7/2023,halktv.com.tr,50
9/7/2023,hamlegazetesi.com.tr,2
9/7/2023,hurriyet.com.tr,211
9/7/2023,hwp.com.tr,4
9/7/2023,ign.com,1
9/7/2023,iha.com.tr,82
9/7/2023,ilerihaber.org,2
9/7/2023,internethaber.com,5
9/7/2023,investing.com,9
9/7/2023,isinolsa.com,2
9/7/2023,iskenderun.org,3
9/7/2023,istanbulhaber.com.tr,1
9/7/2023,izgazete.net,3
9/7/2023,kamuajans.com,2
9/7/2023,kamudanhaber.net,2
9/7/2023,kamugundemi.com,3
9/7/2023,kanalben.com,2
9/7/2023,kanald.com.tr,3
9/7/2023,karabuknethaber.com,3
9/7/2023,karadenizgazete.com.tr,4
9/7/2023,karar.com,14
9/7/2023,karsmanset.com,2
9/7/2023,kocaeligazetesi.com.tr,1
9/7/2023,konhaber.com,3
9/7/2023,koroglugazetesi.com,1
9/7/2023,kriptokoin.com,1
9/7/2023,kronos36.news,1
9/7/2023,kurdistan24.net,2
9/7/2023,larende.com,2
9/7/2023,log.com.tr,1
9/7/2023,mackolik.com,1
9/7/2023,malatyahaber.com,1
9/7/2023,malatyaolay.com,3
9/7/2023,manisakulishaber.com,5
9/7/2023,mansetaydin.com,3
9/7/2023,mavikocaeli.com.tr,2
9/7/2023,medyabar.com,7
9/7/2023,medyaege.com.tr,9
9/7/2023,medyagazete.com,1
9/7/2023,medyaradar.com,2
9/7/2023,medyascope.tv,8
9/7/2023,medyatava.com,2
9/7/2023,memleket.com.tr,2
9/7/2023,memurlar.net,11
9/7/2023,menemenhaber.com.tr,1
9/7/2023,merhabahaber.com,1
9/7/2023,merhabayozgat.com,1
9/7/2023,meydannet.com,2
9/7/2023,milligazete.com.tr,11
9/7/2023,milliyet.com.tr,185
9/7/2023,msn.com,4
9/7/2023,muhalif.com.tr,2
9/7/2023,mynet.com,64
9/7/2023,normhaber.com,1
9/7/2023,ntv.com.tr,148
9/7/2023,ntvspor.net,27
9/7/2023,odatv4.com,11
9/7/2023,olay.com.tr,8
9/7/2023,olay53.com,5
9/7/2023,olaymedya.com,2
9/7/2023,onedio.com,53
9/7/2023,orduolay.com,1
9/7/2023,orduyorum.com,3
9/7/2023,osmancikhaber.com.tr,6
9/7/2023,osym.gov.tr,2
9/7/2023,ozgurkocaeli.com.tr,8
9/7/2023,ozgursesgazetesi.com,1
9/7/2023,paraanaliz.com,5
9/7/2023,paramedya.com.tr,2
9/7/2023,patronlardunyasi.com,11
9/7/2023,pchocasi.com.tr,4
9/7/2023,posta.com.tr,18
9/7/2023,pusulagazetesi.com.tr,4
9/7/2023,qha.com.tr,3
9/7/2023,rhaajans.com,6
9/7/2023,rudaw.net,3
9/7/2023,sabah.com.tr,123
9/7/2023,sakaryagazetesi.com.tr,2
9/7/2023,sakaryahaber.com,3
9/7/2023,sakaryayenihaber.com,1
9/7/2023,samsungazetesi.com,6
9/7/2023,samsunhabertv.com,3
9/7/2023,sarigolgundem.com,7
9/7/2023,savunmasanayist.com,1
9/7/2023,sesgazetesi.com.tr,1
9/7/2023,shiftdelete.net,18
9/7/2023,sol.org.tr,13
9/7/2023,sondakika.com,456
9/7/2023,sonses.tv,1
9/7/2023,sozcu.com.tr,103
9/7/2023,sozcu18.com,1
9/7/2023,sozgazetesi.com.tr,1
9/7/2023,sporx.com,35
9/7/2023,star.com.tr,15
9/7/2023,stendustri.com.tr,2
9/7/2023,superhaber.com,7
9/7/2023,t24.com.tr,35
9/7/2023,takvim.com.tr,20
9/7/2023,tamindir.com,5
9/7/2023,technopat.net,2
9/7/2023,tekirdagyenihaber.com,1
9/7/2023,teknoburada.net,1
9/7/2023,teknokroki.com,1
9/7/2023,tele1.com.tr,10
9/7/2023,teyit.org,1
9/7/2023,tgrthaber.com.tr,33
9/7/2023,tokathaber.com.tr,1
9/7/2023,trabzon.gov.tr,4
9/7/2023,trakyagazetesi.com.tr,1
9/7/2023,trthaber.com,59
9/7/2023,trtspor.com.tr,8
9/7/2023,turgutluyanki.com,3
9/7/2023,turkiyegazetesi.com.tr,25
9/7/2023,turkmmo.com,13
9/7/2023,twitter.com,17
9/7/2023,ufukgazetesi.net,1
9/7/2023,ulusal.com.tr,1
9/7/2023,urfahaber.com,3
9/7/2023,urfanatik.com,1
9/7/2023,urfapusula.com,3
9/7/2023,usakgundem.com,5
9/7/2023,usakhabermerkezi.com,1
9/7/2023,usakolay.com,3
9/7/2023,usakport.com,2
9/7/2023,veryansintv.com,10
9/7/2023,vitrinhaber.com,9
9/7/2023,wanhaber.com,1
9/7/2023,webtekno.com,2
9/7/2023,yalovamiz.com,1
9/7/2023,yarin11.com,1
9/7/2023,yasemin.com,7
9/7/2023,yeniakit.com.tr,11
9/7/2023,yeniasir.com.tr,17
9/7/2023,yeniasya.com.tr,2
9/7/2023,yenicaggazetesi.com.tr,23
9/7/2023,yenigungazetesi.net,1
9/7/2023,yenikonya.com.tr,2
9/7/2023,yenimesaj.com.tr,1
9/7/2023,yenisafak.com,13
9/7/2023,yeniufuk.com.tr,1
9/7/2023,yozgatcamlik.com,4
9/7/2023,yurtgazetesi.com.tr,3
9/7/2023,zhaber.com.tr,1
9/8/2023,59.com.tr,2
9/8/2023,90min.com,1
9/8/2023,aa.com.tr,5
9/8/2023,abcgazetesi.com,22
9/8/2023,agos.com.tr,8
9/8/2023,agridahaber.com,1
9/8/2023,ahaber.com.tr,12
9/8/2023,airporthaber.com,2
9/8/2023,ajansmanisa.com,3
9/8/2023,ajansspor.com,4
9/8/2023,akcakocapostasi.com,1
9/8/2023,aksam.com.tr,7
9/8/2023,aktifhaber.com,4
9/8/2023,al-ain.com,2
9/8/2023,anadolugazete.com.tr,6
9/8/2023,ardahanhaber.com.tr,1
9/8/2023,arkeofili.com,1
9/8/2023,arti49.com,1
9/8/2023,aspor.com.tr,32
9/8/2023,aydindenge.com.tr,1
9/8/2023,aydinlik.com.tr,10
9/8/2023,azinlikca1.net,2
9/8/2023,bafra55.net,1
9/8/2023,balkangunlugu.com.tr,2
9/8/2023,bandirmamanset.com,2
9/8/2023,bartinolay.com,1
9/8/2023,bbc.com,3
9/8/2023,beinsports.com.tr,28
9/8/2023,benguturk.com,2
9/8/2023,beyazgazete.com,29
9/8/2023,beyazperde.com,1
9/8/2023,bgazete.com.tr,1
9/8/2023,bianet.org,1
9/8/2023,birgun.net,53
9/8/2023,bizimyaka.com,3
9/8/2023,bloomberght.com,24
9/8/2023,bolugundem.com,3
9/8/2023,boluolay.com,3
9/8/2023,borsagundem.com.tr,5
9/8/2023,borsamatik.com.tr,5
9/8/2023,borsatek.com,4
9/8/2023,bugunkocaeli.com.tr,2
9/8/2023,burdurweb.com,1
9/8/2023,bursa.com,7
9/8/2023,bursadabugun.com,2
9/8/2023,bursahakimiyet.com.tr,6
9/8/2023,bursatv.com.tr,1
9/8/2023,cagdaskocaeli.com.tr,2
9/8/2023,chip.com.tr,1
9/8/2023,cnnturk.com,56
9/8/2023,corumhakimiyet.net,1
9/8/2023,cumhuriyet.com.tr,101
9/8/2023,demokratkocaeli.com,10
9/8/2023,dengegazetesi.com.tr,1
9/8/2023,dha.com.tr,7
9/8/2023,diken.com.tr,10
9/8/2023,diyanethaber.com.tr,2
9/8/2023,diziler.com,2
9/8/2023,dogruhaber.com.tr,6
9/8/2023,dokuzeylul.com,10
9/8/2023,donanimhaber.com,2
9/8/2023,dunya.com,21
9/8/2023,edirnejethaber.com,1
9/8/2023,ekohaber.com.tr,1
9/8/2023,eksiseyler.com,3
9/8/2023,emlak365.com,2
9/8/2023,emlakdream.com,2
9/8/2023,enkocaeli.com,4
9/8/2023,ensonhaber.com,43
9/8/2023,ereglionder.com.tr,2
9/8/2023,ermenihaber.am,4
9/8/2023,eskisehir.net,3
9/8/2023,esquire.com.tr,3
9/8/2023,eurohoops.net,11
9/8/2023,euronews.com,4
9/8/2023,eurosport.com.tr,5
9/8/2023,evrensel.net,10
9/8/2023,f5haber.com,4
9/8/2023,fanatik.com.tr,47
9/8/2023,fotomac.com.tr,39
9/8/2023,fotospor.com,3
9/8/2023,galatasaray.org,4
9/8/2023,gazeteduvar.com.tr,51
9/8/2023,gazeteguncel.com,1
9/8/2023,gazeteilksayfa.com,10
9/8/2023,gazeteipekyol.com,2
9/8/2023,gazeteoksijen.com,8
9/8/2023,gazetepusula.net,5
9/8/2023,gazetevatan.com,4
9/8/2023,gazeteyenigun.com.tr,3
9/8/2023,gazianteppusula.com,2
9/8/2023,gecce.com.tr,1
9/8/2023,gercekgundem.com,1
9/8/2023,geredemedyatakip.com.tr,3
9/8/2023,gorunumgazetesi.com.tr,1
9/8/2023,gozlemgazetesi.com,2
9/8/2023,gstatic.com,1
9/8/2023,gunebakis.com.tr,2
9/8/2023,gzt.com,2
9/8/2023,haber18.com,2
9/8/2023,haber61.net,1
9/8/2023,haber7.com,50
9/8/2023,haberci18.com,1
9/8/2023,habereguven.com,1
9/8/2023,habererk.com,4
9/8/2023,habergazetesi.com.tr,4
9/8/2023,haberglobal.com.tr,18
9/8/2023,haberizlenim.com,2
9/8/2023,haberler.com,216
9/8/2023,haberlerankara.com,1
9/8/2023,haberlisin.com,9
9/8/2023,haberturk.com,169
9/8/2023,habervakti.com,2
9/8/2023,hakimiyet.com,1
9/8/2023,halkaarz.net,23
9/8/2023,halkinsesi.com.tr,2
9/8/2023,halktv.com.tr,34
9/8/2023,hurriyet.com.tr,182
9/8/2023,hwp.com.tr,1
9/8/2023,iha.com.tr,40
9/8/2023,ilerigazetesi.com.tr,4
9/8/2023,imzagazetesi.com,1
9/8/2023,inegolonline.com,1
9/8/2023,internethaber.com,4
9/8/2023,investing.com,9
9/8/2023,isinolsa.com,1
9/8/2023,istanbulticaretgazetesi.com,6
9/8/2023,istekocaeli.com,1
9/8/2023,kamu3.com,1
9/8/2023,kamuajans.com,1
9/8/2023,kamudanhaber.net,6
9/8/2023,kanalben.com,2
9/8/2023,kanald.com.tr,25
9/8/2023,karabukderinhaber.com,4
9/8/2023,karabuknethaber.com,2
9/8/2023,karadenizgazete.com.tr,1
9/8/2023,karamandan.com,1
9/8/2023,karar.com,18
9/8/2023,kayseriolay.com,6
9/8/2023,kibrisgazetesi.com,1
9/8/2023,kibrispostasi.com,1
9/8/2023,kocaelibarisgazetesi.com,1
9/8/2023,kocaelifikir.com,3
9/8/2023,kocaeligazetesi.com.tr,2
9/8/2023,kocaelikoz.com,2
9/8/2023,korfezgazete.com,1
9/8/2023,koroglugazetesi.com,3
9/8/2023,kronos36.news,6
9/8/2023,kutahya.gov.tr,1
9/8/2023,larende.com,1
9/8/2023,log.com.tr,1
9/8/2023,mackolik.com,1
9/8/2023,malatyadan.com,1
9/8/2023,mansetaydin.com,1
9/8/2023,marasgundem.com.tr,1
9/8/2023,meb.gov.tr,4
9/8/2023,medyabar.com,5
9/8/2023,medyaege.com.tr,1
9/8/2023,medyascope.tv,12
9/8/2023,medyatava.com,4
9/8/2023,memurlar.net,13
9/8/2023,menemenhaber.com.tr,1
9/8/2023,merhabayozgat.com,3
9/8/2023,milligazete.com.tr,13
9/8/2023,milliyet.com.tr,175
9/8/2023,msn.com,4
9/8/2023,muhalif.com.tr,5
9/8/2023,mynet.com,73
9/8/2023,nevsehirkenthaber.com,3
9/8/2023,ntv.com.tr,123
9/8/2023,ntvspor.net,58
9/8/2023,odatv4.com,17
9/8/2023,olay.com.tr,1
9/8/2023,olaymedya.com,4
9/8/2023,oncurtv.com,2
9/8/2023,onedio.com,75
9/8/2023,osmancikhaber.com.tr,14
9/8/2023,ozgunkocaeli.com.tr,3
9/8/2023,ozgurkocaeli.com.tr,15
9/8/2023,palandokengazetesi.net,1
9/8/2023,paraanaliz.com,8
9/8/2023,paramedya.com.tr,5
9/8/2023,posta.com.tr,12
9/8/2023,pusulagazetesi.com.tr,4
9/8/2023,qha.com.tr,2
9/8/2023,rayhaber.com,2
9/8/2023,rhaajans.com,4
9/8/2023,rudaw.net,1
9/8/2023,sabah.com.tr,93
9/8/2023,sakaryagazetesi.com.tr,6
9/8/2023,sakaryayenihaber.com,3
9/8/2023,salom.com.tr,1
9/8/2023,samanyoluhaber.com,4
9/8/2023,samsungazetesi.com,1
9/8/2023,samsunhaber.com,1
9/8/2023,samsunhabertv.com,4
9/8/2023,sarigolgundem.com,1
9/8/2023,seskocaeli.com,3
9/8/2023,shiftdelete.net,1
9/8/2023,silivrihurhaber.com,1
9/8/2023,sol.org.tr,23
9/8/2023,sondakika.com,439
9/8/2023,sozcu.com.tr,87
9/8/2023,sozcu18.com,1
9/8/2023,sozgazetesi.com.tr,1
9/8/2023,sporx.com,23
9/8/2023,star.com.tr,3
9/8/2023,superhaber.com,7
9/8/2023,surmelihaber.com,8
9/8/2023,t24.com.tr,46
9/8/2023,takvim.com.tr,16
9/8/2023,technopat.net,2
9/8/2023,tekirdagyenihaber.com,2
9/8/2023,teknoburada.net,1
9/8/2023,teknokroki.com,1
9/8/2023,teknolojioku.com,1
9/8/2023,tele1.com.tr,10
9/8/2023,televizyongazetesi.com,1
9/8/2023,telgraf.net,2
9/8/2023,tgrthaber.com.tr,26
9/8/2023,tigrishaber.com,2
9/8/2023,tokathaber.com.tr,3
9/8/2023,trtavaz.com.tr,2
9/8/2023,trthaber.com,54
9/8/2023,trtspor.com.tr,9
9/8/2023,tunagazete.com,3
9/8/2023,turkgun.com,6
9/8/2023,turkiyegazetesi.com.tr,15
9/8/2023,turkrus.com,1
9/8/2023,tv100.com,2
9/8/2023,twitter.com,60
9/8/2023,ulusal.com.tr,3
9/8/2023,urfadasin.com,2
9/8/2023,urfadegisim.com,2
9/8/2023,urfanatik.com,3
9/8/2023,urfapusula.com,2
9/8/2023,usakgundem.com,2
9/8/2023,usakolay.com,2
9/8/2023,veryansintv.com,1
9/8/2023,veteknoloji.net,2
9/8/2023,wam.ae,5
9/8/2023,webaslan.com,1
9/8/2023,webrazzi.com,1
9/8/2023,webtekno.com,1
9/8/2023,wikipedia.org,1
9/8/2023,winally.com,1
9/8/2023,yasemin.com,12
9/8/2023,yeniadimgazetesi.com,1
9/8/2023,yeniakit.com.tr,20
9/8/2023,yeniasir.com.tr,9
9/8/2023,yenicaggazetesi.com.tr,29
9/8/2023,yenierdekgazetesi.com,1
9/8/2023,yenigungazetesi.net,1
9/8/2023,yenikonya.com.tr,2
9/8/2023,yenimesaj.com.tr,2
9/8/2023,yenisafak.com,4
9/8/2023,yeniufuk.com.tr,1
9/8/2023,yerelingundemi.com,2
9/8/2023,yetkinreport.com,6
9/8/2023,yozgatcamlik.com,8
9/8/2023,yurtgazetesi.com.tr,6
9/8/2023,zhaber.com.tr,2
9/9/2023,21yyte.org,4
9/9/2023,61medya.com,1
9/9/2023,61saat.com,1
9/9/2023,aa.com.tr,12
9/9/2023,abcgazetesi.com,19
9/9/2023,afyonturkeligazetesi.com,2
9/9/2023,ahaber.com.tr,21
9/9/2023,ajansspor.com,12
9/9/2023,akcaabathaber.com,2
9/9/2023,akdenizmanset.com.tr,5
9/9/2023,aksam.com.tr,11
9/9/2023,aksutvhaber.net,5
9/9/2023,aktifhaber.com,3
9/9/2023,al-ain.com,5
9/9/2023,alanyamedya.com,2
9/9/2023,aliagaekspres.com.tr,3
9/9/2023,anadolugazete.com.tr,3
9/9/2023,ankahaber.net,1
9/9/2023,ardahanhaber.com.tr,1
9/9/2023,arkeofili.com,1
9/9/2023,aspor.com.tr,45
9/9/2023,aydindenge.com.tr,2
9/9/2023,aydinlik.com.tr,6
9/9/2023,ayyildizgazetesi.com,1
9/9/2023,azinlikca1.net,1
9/9/2023,bandirmasehir.com,1
9/9/2023,bbc.com,3
9/9/2023,bbnhaber.com.tr,1
9/9/2023,beinsports.com.tr,13
9/9/2023,beyazgazete.com,18
9/9/2023,bilgi.zone,2
9/9/2023,birgun.net,37
9/9/2023,bloomberght.com,16
9/9/2023,boluolay.com,2
9/9/2023,boxerdergisi.com.tr,2
9/9/2023,bursa.com,1
9/9/2023,bursahakimiyet.com.tr,1
9/9/2023,cagdaskocaeli.com.tr,3
9/9/2023,canakkaleolay.com,6
9/9/2023,chip.com.tr,1
9/9/2023,ciddigazete.com,1
9/9/2023,cnnturk.com,84
9/9/2023,corumhakimiyet.net,1
9/9/2023,cryptonews.com,1
9/9/2023,cthaber.com,2
9/9/2023,cumhuriyet.com.tr,82
9/9/2023,dengegazetesi.com.tr,1
9/9/2023,dha.com.tr,4
9/9/2023,diken.com.tr,4
9/9/2023,dokuzeylul.com,11
9/9/2023,donanimhaber.com,3
9/9/2023,dunya.com,16
9/9/2023,duzcetv.com,1
9/9/2023,egedesonsoz.com,2
9/9/2023,elazighakimiyethaber.com,4
9/9/2023,elazigsonhaber.com,1
9/9/2023,elbistaninsesi.com,3
9/9/2023,emlak365.com,1
9/9/2023,enkocaeli.com,3
9/9/2023,ensonhaber.com,47
9/9/2023,ereglionder.com.tr,1
9/9/2023,eurohoops.net,10
9/9/2023,euronews.com,2
9/9/2023,eurosport.com.tr,13
9/9/2023,evrensel.net,2
9/9/2023,fanatik.com.tr,34
9/9/2023,fenerbahce.org,2
9/9/2023,fibhaber.com,6
9/9/2023,fotomac.com.tr,73
9/9/2023,fotospor.com,7
9/9/2023,gazeteduvar.com.tr,25
9/9/2023,gazeteilksayfa.com,14
9/9/2023,gazeteoksijen.com,4
9/9/2023,gazeteoku.com,2
9/9/2023,gazetepusula.net,2
9/9/2023,gazeteyenigun.com.tr,10
9/9/2023,gazianteptime.com.tr,3
9/9/2023,gecce.com.tr,1
9/9/2023,gercekgundem.com,1
9/9/2023,gercekizmir.com,1
9/9/2023,goal.com,2
9/9/2023,gozlemgazetesi.com,1
9/9/2023,gunebakis.com.tr,3
9/9/2023,gunisigigazetesi.net,12
9/9/2023,gzt.com,4
9/9/2023,haber3.com,4
9/9/2023,haber61.net,1
9/9/2023,haber7.com,37
9/9/2023,habercim19.com,1
9/9/2023,haberdairesi.com,3
9/9/2023,habergazetesi.com.tr,1
9/9/2023,haberglobal.com.tr,2
9/9/2023,haberler.com,206
9/9/2023,haberlerankara.com,3
9/9/2023,haberlisin.com,3
9/9/2023,haberturk.com,150
9/9/2023,habervakti.com,1
9/9/2023,hakimiyet.com,1
9/9/2023,hakkariobjektifhaber.com,2
9/9/2023,halktv.com.tr,12
9/9/2023,hurriyet.com.tr,159
9/9/2023,iha.com.tr,42
9/9/2023,inegolonline.com,1
9/9/2023,investing.com,2
9/9/2023,istekocaeli.com,3
9/9/2023,izmir.bel.tr,1
9/9/2023,jandarma.gov.tr,1
9/9/2023,kamuajans.com,2
9/9/2023,kamubulteni.com,2
9/9/2023,kamudanhaber.net,1
9/9/2023,kanald.com.tr,8
9/9/2023,kapadokyahaber.com.tr,1
9/9/2023,karadenizgazete.com.tr,11
9/9/2023,karamandan.com,3
9/9/2023,karar.com,5
9/9/2023,karsmanset.com,4
9/9/2023,kayseriolay.com,2
9/9/2023,kibrisgazetesi.com,1
9/9/2023,kocaelibarisgazetesi.com,1
9/9/2023,kocaeligazetesi.com.tr,1
9/9/2023,koinbulteni.com,1
9/9/2023,koroglugazetesi.com,1
9/9/2023,kpsscafe.com.tr,1
9/9/2023,kriptokoin.com,2
9/9/2023,kronos36.news,3
9/9/2023,kurdistan24.net,4
9/9/2023,log.com.tr,1
9/9/2023,malatyacadde.com,1
9/9/2023,malatyagercek.com,3
9/9/2023,malatyasonsoz.com.tr,2
9/9/2023,mansetaydin.com,1
9/9/2023,marasgundem.com.tr,4
9/9/2023,medyabar.com,4
9/9/2023,medyafaresi.com,1
9/9/2023,medyagazete.com,4
9/9/2023,medyascope.tv,2
9/9/2023,medyatava.com,1
9/9/2023,memleket.com.tr,6
9/9/2023,memurlar.net,7
9/9/2023,mersinhaberci.com,2
9/9/2023,milligazete.com.tr,5
9/9/2023,milliyet.com.tr,165
9/9/2023,motorsport.com,5
9/9/2023,msn.com,1
9/9/2023,muhalif.com.tr,2
9/9/2023,muskarahaber.com,2
9/9/2023,mynet.com,42
9/9/2023,nevsehirkenthaber.com,5
9/9/2023,nnchaber.com,1
9/9/2023,ntv.com.tr,141
9/9/2023,ntvspor.net,59
9/9/2023,numberone.com.tr,1
9/9/2023,odatv4.com,11
9/9/2023,ogretmenlericin.com,1
9/9/2023,oncevatan.com.tr,2
9/9/2023,onedio.com,18
9/9/2023,orduolay.com,4
9/9/2023,orduyorum.com,10
9/9/2023,osmancikhaber.com.tr,2
9/9/2023,ozgunkocaeli.com.tr,1
9/9/2023,ozgurkocaeli.com.tr,11
9/9/2023,pazar53.com,1
9/9/2023,posta.com.tr,5
9/9/2023,pusulagazetesi.com.tr,1
9/9/2023,pusulahaber.com.tr,1
9/9/2023,qha.com.tr,4
9/9/2023,rhaajans.com,5
9/9/2023,rudaw.net,1
9/9/2023,sabah.com.tr,79
9/9/2023,saglikpersonelihaber.net,1
9/9/2023,sakaryahaber.com,1
9/9/2023,sakaryayenihaber.com,3
9/9/2023,samanyoluhaber.com,3
9/9/2023,samsunhabertv.com,4
9/9/2023,sanayigazetesi.com.tr,2
9/9/2023,sarigolgundem.com,5
9/9/2023,sayfahaber.com,1
9/9/2023,sehrivangazetesi.com,1
9/9/2023,sha.com.tr,1
9/9/2023,shiftdelete.net,1
9/9/2023,sol.org.tr,2
9/9/2023,son.tv,3
9/9/2023,sondakika.com,427
9/9/2023,sonses.tv,1
9/9/2023,sozcu.com.tr,134
9/9/2023,sporekrani.com,1
9/9/2023,sporx.com,15
9/9/2023,superhaber.com,1
9/9/2023,superkanaltv.com,15
9/9/2023,t24.com.tr,14
9/9/2023,takvim.com.tr,15
9/9/2023,techinside.com,1
9/9/2023,teknoburada.net,1
9/9/2023,teknolojioku.com,5
9/9/2023,tele1.com.tr,9
9/9/2023,tgrthaber.com.tr,19
9/9/2023,tokathaber.com.tr,7
9/9/2023,trtavaz.com.tr,2
9/9/2023,trthaber.com,86
9/9/2023,trtspor.com.tr,13
9/9/2023,turgutluyanki.com,4
9/9/2023,turkiyegazetesi.com.tr,8
9/9/2023,tv100.com,3
9/9/2023,twitter.com,33
9/9/2023,ukrhaber.com,4
9/9/2023,ulusal.com.tr,3
9/9/2023,urfanatik.com,2
9/9/2023,veteknoloji.net,3
